A0;A0_1;A0_7;A1;Residencia;CCAA;A14;A15;A16;A13_1;Factor
1;20151005035533;2;2;14;13;1;1;1;5;69.374862506
1;20151005035472;2;2;14;10;6;3;1;6;52.300092087
1;20151005035325;2;2;14;01;1;1;1;5;71.192382991
1;20151005035257;2;2;14;01;1;1;1;5;71.192382991
1;20151005035237;2;2;14;01;1;1;1;5;71.192382991
1;20151005035171;2;2;14;01;1;1;1;5;70.286250362
1;20151003032232;2;2;14;09;8;3;6;6;202.1361847
1;20151003005166;2;2;14;04;1;1;6;5;103.97561138
1;20151005027233;2;2;14;01;1;1;1;5;140.17424972
1;20151005027223;2;2;14;01;1;1;1;5;140.17424972
1;20151005027151;2;2;14;01;1;1;1;5;140.17424972
1;20151005027002;2;2;14;01;1;1;1;5;140.17424972
1;20151005026156;2;2;14;01;1;1;6;4;61.550110412
1;20151005023063;2;2;14;13;1;1;6;4;152.59489386
2;20151002036970;2;2;14;13;1;1;6;4;136.59564258
1;20151003012659;2;2;14;08;8;3;6;4;115.03773431
1;20151003031099;2;2;14;09;1;1;6;4;136.18944541
1;20151003030983;2;2;14;09;2;1;6;4;135.28479234
1;20151005018556;2;2;14;09;1;2;6;5;144.12753204
1;20151005018298;2;2;14;09;1;2;6;4;144.12753204
2;20151003030647;2;2;14;16;7;3;6;6;40.059372538
1;20151005012659;2;2;14;08;8;3;6;4;115.03773431
1;20151005010737;2;2;14;12;1;1;6;5;418.21170382
2;20151003028887;3;3;14;16;0;1;1;1;205.80900387
2;20151003028789;3;2;14;98;0;5;0;1;89.755939966
2;20151005007389;3;2;14;98;0;5;0;1;87.352036901
2;20151003003117;3;3;14;04;0;1;1;1;431.06691603
2;20151005002830;2;2;14;09;1;1;6;3;136.18944541
2;20151005001713;2;2;14;09;1;1;6;3;151.37871551
2;20151003002830;2;2;14;09;1;1;6;3;136.18944541
1;20151003011883;2;2;14;09;1;1;6;3;151.37871551
2;20151004037506;2;2;14;16;1;5;6;5;130.64501068
2;20151004037027;2;2;14;13;1;3;1;5;136.59564258
2;20151003001846;2;2;14;01;1;1;6;5;71.192382991
1;20151004035554;2;2;14;13;1;1;1;4;69.374862506
1;20151004035543;2;2;14;13;1;1;1;5;69.374862506
1;20151004035542;2;2;14;13;1;1;1;4;69.374862506
1;20151004035533;2;2;14;13;1;1;1;5;69.374862506
1;20151004035478;2;2;14;13;1;5;6;4;69.374862506
1;20151004035472;2;2;14;10;6;3;1;6;52.300092087
2;20151003027739;2;2;14;13;2;1;6;5;39.01390475
2;20151003001797;2;2;14;13;1;1;6;5;69.374862506
1;20151004035399;3;2;14;98;0;1;6;1;45.005473406
1;20151004035325;2;2;14;01;1;1;1;5;71.192382991
2;20151003001795;3;2;14;98;0;5;0;1;45.585685434
1;20151004035257;2;2;14;01;1;1;1;5;71.192382991
1;20151004035237;2;2;14;01;1;1;1;5;71.192382991
1;20151004035195;2;2;14;13;1;1;6;4;68.491863175
1;20151004035171;2;2;14;01;1;1;1;5;70.286250362
1;20151003027361;3;2;14;98;0;4;6;1;40.638525155
2;20151003001732;2;2;14;09;1;1;6;4;418.77082098
2;20151003001713;2;2;14;09;1;1;6;3;151.37871551
1;20151003027233;2;2;14;01;1;1;1;5;140.17424972
2;20151003001691;2;2;14;09;5;1;1;3;314.54271348
1;20151003027223;2;2;14;01;1;1;1;5;140.17424972
1;20151003027208;2;2;14;13;1;1;6;4;136.59564258
1;20151003027199;3;2;14;98;0;1;6;1;183.89954955
1;20151003027151;2;2;14;01;1;1;1;5;140.17424972
1;20151003027130;2;2;14;13;1;1;6;5;136.59564258
1;20151003027002;2;2;14;01;1;1;1;5;140.17424972
1;20151003026903;2;2;14;09;1;1;1;4;136.18944541
1;20151003026834;2;2;14;09;2;1;6;4;108.25554873
1;20151003026793;2;2;14;09;2;1;6;4;108.25554873
1;20151004032232;2;2;14;09;8;3;6;6;202.1361847
1;20151003026156;2;2;14;01;1;1;6;4;61.550110412
1;20151004031099;2;2;14;09;1;1;6;4;136.18944541
2;20151002039237;2;2;14;16;8;1;6;3;80.473620103
1;20151004027233;2;2;14;01;1;1;1;5;140.17424972
1;20151004027223;2;2;14;01;1;1;1;5;140.17424972
1;20151004027151;2;2;14;01;1;1;1;5;140.17424972
1;20151004027002;2;2;14;01;1;1;1;5;140.17424972
1;20151004026156;2;2;14;01;1;1;6;4;61.550110412
2;20151004023622;2;2;14;09;5;1;1;2;108.25554873
1;20151004023063;2;2;14;13;1;1;6;4;152.59489386
2;20151003023622;2;2;14;09;5;1;1;2;108.25554873
1;20151018035533;2;2;14;13;1;1;1;5;69.374862506
1;20151003010737;2;2;14;12;1;1;6;5;418.21170382
1;20151017035533;2;2;14;13;1;1;1;5;69.374862506
1;20151003023063;2;2;14;13;1;1;6;4;152.59489386
1;20151016035533;2;2;14;13;1;1;1;5;69.374862506
1;20151003022772;2;4;14;09;1;1;6;4;62.077135754
1;20151004018556;2;2;14;09;1;2;6;5;144.12753204
1;20151004018298;2;2;14;09;1;2;6;4;144.12753204
2;20151015037027;2;2;14;13;1;3;1;5;136.59564258
1;20151015035533;2;2;14;13;1;1;1;5;69.374862506
1;20151015035325;2;2;14;01;1;1;1;5;71.192382991
1;20151015027233;2;2;14;01;1;1;1;5;140.17424972
1;20151015027223;2;2;14;01;1;1;1;5;140.17424972
2;20151014037027;2;2;14;13;1;3;1;5;136.59564258
1;20151014035542;2;2;14;13;1;1;1;4;69.374862506
1;20151014035533;2;2;14;13;1;1;1;5;69.374862506
1;20151014035472;2;2;14;10;6;3;1;6;52.300092087
1;20151014035325;2;2;14;01;1;1;1;5;71.192382991
1;20151014027233;2;2;14;01;1;1;1;5;140.17424972
1;20151014027223;2;2;14;01;1;1;1;5;140.17424972
2;20151014001713;2;2;14;09;1;1;6;3;151.37871551
2;20151013037027;2;2;14;13;1;3;1;5;136.59564258
1;20151013035542;2;2;14;13;1;1;1;4;69.374862506
1;20151013035533;2;2;14;13;1;1;1;5;69.374862506
1;20151013035472;2;2;14;10;6;3;1;6;52.300092087
1;20151013035325;2;2;14;01;1;1;1;5;71.192382991
1;20151013027233;2;2;14;01;1;1;1;5;140.17424972
1;20151013027223;2;2;14;01;1;1;1;5;140.17424972
1;20151004012659;2;2;14;08;8;3;6;4;115.03773431
2;20151013001713;2;2;14;09;1;1;6;3;151.37871551
1;20151004011883;2;2;14;09;1;1;6;3;151.37871551
2;20151012037027;2;2;14;13;1;3;1;5;136.59564258
1;20151012035542;2;2;14;13;1;1;1;4;69.374862506
1;20151012035533;2;2;14;13;1;1;1;5;69.374862506
1;20151012035472;2;2;14;10;6;3;1;6;52.300092087
1;20151012035325;2;2;14;01;1;1;1;5;71.192382991
1;20151012027233;2;2;14;01;1;1;1;5;140.17424972
1;20151012027223;2;2;14;01;1;1;1;5;140.17424972
2;20151002037506;2;2;14;16;1;5;6;5;130.64501068
2;20151012001713;2;2;14;09;1;1;6;3;151.37871551
2;20151011037027;2;2;14;13;1;3;1;5;136.59564258
1;20151011035542;2;2;14;13;1;1;1;4;69.374862506
1;20151011035533;2;2;14;13;1;1;1;5;69.374862506
1;20151011035472;2;2;14;10;6;3;1;6;52.300092087
1;20151011035325;2;2;14;01;1;1;1;5;71.192382991
1;20151004010737;2;2;14;12;1;1;6;5;418.21170382
1;20151011027233;2;2;14;01;1;1;1;5;140.17424972
1;20151011027223;2;2;14;01;1;1;1;5;140.17424972
1;20151011018298;2;2;14;09;1;2;6;4;144.12753204
2;20151011001713;2;2;14;09;1;1;6;3;151.37871551
2;20151010037506;2;2;14;16;1;5;6;5;130.64501068
2;20151010037027;2;2;14;13;1;3;1;5;136.59564258
1;20151010035542;2;2;14;13;1;1;1;4;69.374862506
1;20151010035533;2;2;14;13;1;1;1;5;69.374862506
1;20151010035472;2;2;14;10;6;3;1;6;52.300092087
1;20151010035325;2;2;14;01;1;1;1;5;71.192382991
2;20151004007504;2;2;14;10;8;3;6;6;169.9383048
2;20151004007389;3;2;14;98;0;5;0;1;87.352036901
1;20151010027233;2;2;14;01;1;1;1;5;140.17424972
1;20151010027223;2;2;14;01;1;1;1;5;140.17424972
1;20151010018298;2;2;14;09;1;2;6;4;144.12753204
1;20151004005166;2;2;14;04;1;1;6;5;103.97561138
2;20151010001713;2;2;14;09;1;1;6;3;151.37871551
2;20151003009064;2;2;14;02;7;4;6;5;172.73625668
2;20151009037506;2;2;14;16;1;5;6;5;130.64501068
2;20151009037027;2;2;14;13;1;3;1;5;136.59564258
2;20151004002830;2;2;14;09;1;1;6;3;136.18944541
1;20151009035542;2;2;14;13;1;1;1;4;69.374862506
1;20151009035533;2;2;14;13;1;1;1;5;69.374862506
1;20151009035472;2;2;14;10;6;3;1;6;52.300092087
1;20151009035325;2;2;14;01;1;1;1;5;71.192382991
1;20151009035171;2;2;14;01;1;1;1;5;70.286250362
2;20151003009030;2;2;14;13;2;4;6;5;133.19852022
2;20151004001732;2;2;14;09;1;1;6;4;418.77082098
2;20151004001713;2;2;14;09;1;1;6;3;151.37871551
1;20151009027233;2;2;14;01;1;1;1;5;140.17424972
1;20151009027223;2;2;14;01;1;1;1;5;140.17424972
1;20151009018556;2;2;14;09;1;2;6;5;144.12753204
1;20151009018298;2;2;14;09;1;2;6;4;144.12753204
2;20151009001713;2;2;14;09;1;1;6;3;151.37871551
2;20151008037506;2;2;14;16;1;5;6;5;130.64501068
2;20151008037027;2;2;14;13;1;3;1;5;136.59564258
1;20151008035542;2;2;14;13;1;1;1;4;69.374862506
1;20151008035533;2;2;14;13;1;1;1;5;69.374862506
1;20151008035472;2;2;14;10;6;3;1;6;52.300092087
1;20151008035325;2;2;14;01;1;1;1;5;71.192382991
1;20151008035257;2;2;14;01;1;1;1;5;71.192382991
1;20151008035171;2;2;14;01;1;1;1;5;70.286250362
1;20151008027233;2;2;14;01;1;1;1;5;140.17424972
1;20151008027223;2;2;14;01;1;1;1;5;140.17424972
1;20151008027151;2;2;14;01;1;1;1;5;140.17424972
1;20151003018952;3;2;14;98;0;1;6;1;133.07176308
1;20151008018556;2;2;14;09;1;2;6;5;144.12753204
1;20151008018298;2;2;14;09;1;2;6;4;144.12753204
2;20151003038290;2;2;14;09;1;1;6;5;61.112580801
2;20151003038232;3;3;14;01;0;1;1;1;884.87380315
1;20151003018566;2;2;14;09;1;2;6;3;144.12753204
2;20151008001713;2;2;14;09;1;1;6;3;151.37871551
1;20151003018556;2;2;14;09;1;2;6;5;144.12753204
2;20151007037506;2;2;14;16;1;5;6;5;130.64501068
2;20151007037027;2;2;14;13;1;3;1;5;136.59564258
1;20151007035542;2;2;14;13;1;1;1;4;69.374862506
1;20151007035533;2;2;14;13;1;1;1;5;69.374862506
1;20151007035472;2;2;14;10;6;3;1;6;52.300092087
2;20151003037506;2;2;14;16;1;5;6;5;130.64501068
1;20151007035325;2;2;14;01;1;1;1;5;71.192382991
1;20151007035257;2;2;14;01;1;1;1;5;71.192382991
1;20151007035237;2;2;14;01;1;1;1;5;71.192382991
1;20151007035171;2;2;14;01;1;1;1;5;70.286250362
2;20151003037027;2;2;14;13;1;3;1;5;136.59564258
1;20151002041171;2;4;14;09;1;1;6;4;62.077135754
1;20151003018298;2;2;14;09;1;2;6;4;144.12753204
2;20151003018154;2;2;14;09;6;1;6;4;12.962250704
1;20151007027233;2;2;14;01;1;1;1;5;140.17424972
2;20151001020528;2;2;14;09;1;1;6;3;47.76647277
2;20151001025918;2;2;14;01;8;4;6;5;87.013462293
1;20151001035413;3;2;14;98;0;1;6;1;45.005473406
1;20151001035410;2;2;14;01;1;1;1;5;70.286250362
1;20151001035405;3;2;14;98;0;1;6;1;45.005473406
1;20151001035402;3;2;14;98;0;1;6;1;45.005473406
1;20151001035399;3;2;14;98;0;1;6;1;45.005473406
2;20151001020516;2;2;14;09;1;1;6;4;73.60204445
1;20151001035390;2;2;14;13;1;1;1;6;68.491863175
2;20151001020505;2;2;14;13;1;2;6;4;73.331872626
1;20151001035352;2;2;14;13;1;1;6;3;69.374862506
1;20151001035349;3;2;14;98;0;4;6;1;45.585685434
1;20151001035348;2;2;14;13;1;2;6;4;69.374862506
1;20151001035343;2;2;14;01;1;1;6;5;71.192382991
2;20151001020501;2;2;14;09;1;1;6;3;418.77082098
1;20151001035328;2;2;14;13;1;1;6;5;69.374862506
1;20151001035325;2;2;14;01;1;1;1;5;71.192382991
1;20151001035269;3;2;14;98;0;1;6;1;45.585685434
1;20151001035266;2;2;14;13;1;2;6;4;69.374862506
1;20151001035257;2;2;14;01;1;1;1;5;71.192382991
1;20151001035247;2;2;14;01;1;1;6;5;71.192382991
1;20151001035242;2;2;14;01;9;2;6;6;52.300092087
1;20151001035239;2;2;14;10;7;4;6;6;52.300092087
1;20151001035237;2;2;14;01;1;1;1;5;71.192382991
1;20151001035236;2;2;14;13;1;1;6;3;69.374862506
1;20151001035234;2;2;14;13;1;1;6;4;69.374862506
1;20151001035233;3;2;14;98;0;4;6;1;45.585685434
2;20151001020469;2;2;14;09;1;1;6;5;73.60204445
1;20151001035195;2;2;14;13;1;1;6;4;68.491863175
2;20151001020460;2;2;14;09;8;1;6;4;314.54271348
2;20151001020459;2;2;14;09;1;1;6;5;418.77082098
1;20151001035171;2;2;14;01;1;1;1;5;70.286250362
1;20151001034967;2;2;14;09;1;1;6;4;222.28154122
1;20151001034882;2;2;14;01;1;1;6;5;175.2250365
1;20151001034808;2;2;14;10;1;2;6;4;33.928535187
1;20151001034669;2;2;14;10;1;1;6;5;33.928535187
1;20151001025322;2;2;14;16;1;1;6;2;73.406928049
2;20151001034432;3;3;14;04;0;1;1;1;431.06691603
2;20151001034430;3;3;14;04;0;1;1;1;431.06691603
2;20151001034429;3;3;14;04;0;1;1;1;431.06691603
2;20151001034426;3;3;14;04;0;1;1;1;431.06691603
2;20151001034425;3;3;14;04;0;1;1;1;431.06691603
2;20151001034420;3;3;14;04;0;1;1;1;431.06691603
2;20151001034419;2;3;14;04;5;1;1;3;494.55962304
2;20151001034418;3;3;14;04;0;1;1;1;431.06691603
2;20151001034417;3;3;14;04;0;1;1;1;431.06691603
2;20151001034416;2;3;14;09;1;1;1;4;658.4388399
2;20151001034415;2;3;14;04;5;1;1;3;494.55962304
2;20151001034253;2;2;14;09;8;4;1;5;113.70198102
2;20151001034250;2;2;14;09;1;1;6;4;418.77082098
2;20151001034248;3;2;14;98;0;5;0;1;205.62074515
2;20151001034247;2;2;14;04;5;1;1;3;314.54271348
2;20151001034227;2;2;14;09;4;1;6;5;172.46212374
1;20151001025158;2;2;14;17;1;1;6;5;73.406928049
2;20151001034213;2;2;14;09;1;1;6;5;190.65537378
2;20151001034210;2;2;14;09;1;1;6;3;418.77082098
2;20151002036039;2;3;14;05;1;1;1;4;467.93622183
1;20151002035560;3;2;14;98;0;1;6;1;45.585685434
1;20151002035554;2;2;14;13;1;1;1;4;69.374862506
1;20151002035543;2;2;14;13;1;1;1;5;69.374862506
1;20151002035542;2;2;14;13;1;1;1;4;69.374862506
1;20151002035533;2;2;14;13;1;1;1;5;69.374862506
1;20151002035477;2;2;14;13;1;4;6;5;89.967621173
1;20151002035472;2;2;14;10;6;3;1;6;52.300092087
1;20151002035471;2;2;14;13;1;1;6;4;69.374862506
1;20151002035467;2;2;14;10;1;1;6;4;110.06371704
1;20151002035399;3;2;14;98;0;1;6;1;45.005473406
1;20151002035390;2;2;14;13;1;1;1;6;68.491863175
1;20151002035349;3;2;14;98;0;4;6;1;45.585685434
1;20151002035343;2;2;14;01;1;1;6;5;71.192382991
1;20151002035328;2;2;14;13;1;1;6;5;69.374862506
1;20151002035325;2;2;14;01;1;1;1;5;71.192382991
1;20151002035257;2;2;14;01;1;1;1;5;71.192382991
1;20151002035237;2;2;14;01;1;1;1;5;71.192382991
1;20151002035233;3;2;14;98;0;4;6;1;45.585685434
1;20151002035195;2;2;14;13;1;1;6;4;68.491863175
1;20151002035171;2;2;14;01;1;1;1;5;70.286250362
1;20151002034882;2;2;14;01;1;1;6;5;175.2250365
2;20151002034426;3;3;14;04;0;1;1;1;431.06691603
2;20151002034419;2;3;14;04;5;1;1;3;494.55962304
2;20151001032929;2;2;14;13;1;1;6;5;176.68475633
1;20151002032232;2;2;14;09;8;3;6;6;202.1361847
1;20151002031170;2;2;14;09;1;2;6;4;45.051317221
1;20151002031099;2;2;14;09;1;1;6;4;136.18944541
1;20151002030983;2;2;14;09;2;1;6;4;135.28479234
2;20151002030647;2;2;14;16;7;3;6;6;40.059372538
2;20151002028887;3;3;14;16;0;1;1;1;205.80900387
2;20151002028804;2;2;14;13;8;4;6;6;102.97627163
2;20151002028789;3;2;14;98;0;5;0;1;89.755939966
2;20151002028748;3;2;14;98;0;5;0;1;89.755939966
2;20151001019742;2;2;14;16;8;4;6;5;172.73625668
2;20151001019740;2;2;14;13;1;1;6;4;176.68475633
2;20151001023886;3;3;14;04;0;1;1;1;431.06691603
2;20151002027739;2;2;14;13;2;1;6;5;39.01390475
1;20151002027361;3;2;14;98;0;4;6;1;40.638525155
2;20151001019701;2;2;14;13;2;4;6;5;133.19852022
2;20151001019700;2;2;14;04;8;4;6;5;133.19852022
1;20151002027233;2;2;14;01;1;1;1;5;140.17424972
1;20151002027223;2;2;14;01;1;1;1;5;140.17424972
1;20151002027208;2;2;14;13;1;1;6;4;136.59564258
1;20151002027199;3;2;14;98;0;1;6;1;183.89954955
1;20151002027151;2;2;14;01;1;1;1;5;140.17424972
1;20151002027130;2;2;14;13;1;1;6;5;136.59564258
2;20151001032429;2;2;14;16;1;1;6;4;99.029005917
1;20151002027002;2;2;14;01;1;1;1;5;140.17424972
1;20151002027000;2;2;14;13;1;1;6;5;136.59564258
1;20151002026995;3;2;14;98;0;1;6;1;89.755939966
1;20151002026972;2;2;14;13;1;1;1;3;279.8686878
1;20151002026903;2;2;14;09;1;1;1;4;136.18944541
2;20151001032405;2;2;14;09;1;1;6;5;84.657720083
2;20151001032404;2;2;14;16;1;1;6;2;107.37519043
1;20151002026834;2;2;14;09;2;1;6;4;108.25554873
1;20151002026822;2;2;14;09;1;1;6;3;144.12753204
1;20151002026793;2;2;14;09;2;1;6;4;108.25554873
2;20151001023660;2;2;14;09;5;1;1;2;108.25554873
2;20151001023656;2;2;14;09;5;1;1;2;108.25554873
1;20151002026179;2;2;14;06;7;2;6;6;45.21658508
2;20151001023655;2;2;14;09;5;1;1;2;108.25554873
1;20151002026156;2;2;14;01;1;1;6;4;61.550110412
2;20151001023629;2;2;14;09;1;2;6;4;144.12753204
2;20151001023623;2;2;14;09;1;1;6;4;144.12753204
2;20151001023622;2;2;14;09;5;1;1;2;108.25554873
2;20151001023621;2;2;14;09;1;1;1;4;144.12753204
2;20151001023618;2;2;14;09;1;1;1;4;144.12753204
1;20151001032232;2;2;14;09;8;3;6;6;202.1361847
1;20151001032205;2;2;14;09;1;1;6;3;91.000366937
1;20151001023291;2;2;14;13;1;1;6;6;51.751042299
2;20151002023629;2;2;14;09;1;2;6;4;144.12753204
2;20151002023622;2;2;14;09;5;1;1;2;108.25554873
1;20151002023209;3;2;14;98;0;1;6;1;100.26892421
1;20151001023209;3;2;14;98;0;1;6;1;100.26892421
1;20151002023063;2;2;14;13;1;1;6;4;152.59489386
1;20151002023016;3;2;14;98;0;2;6;1;191.04129309
1;20151001023183;2;2;14;13;1;1;6;5;290.7373952
1;20151002022772;2;4;14;09;1;1;6;4;62.077135754
1;20151001032007;2;2;14;09;1;1;6;3;269.11682385
1;20151002022424;2;2;14;01;2;1;6;6;13.308623874
1;20151001031893;2;2;14;10;1;1;6;3;255.96678787
1;20151001023093;2;2;14;07;1;1;6;6;98.524852357
1;20151001023071;3;2;14;98;0;1;6;1;100.26892421
1;20151001023063;2;2;14;13;1;1;6;4;152.59489386
1;20151001023036;2;2;14;17;1;4;6;3;186.75817006
1;20151001023016;3;2;14;98;0;2;6;1;191.04129309
2;20151001031402;3;2;14;98;0;5;0;1;183.89954955
2;20151001022899;2;4;14;13;1;1;6;4;29.456880148
1;20151001022890;2;4;14;01;1;1;6;5;30.22860756
1;20151001022886;2;4;14;10;8;4;6;5;22.206855462
1;20151001031241;2;2;14;13;1;1;6;4;179.45214804
1;20151001022867;2;4;14;13;1;1;6;3;29.456880148
1;20151001019040;3;2;14;98;0;2;6;1;211.71531164
1;20151001022860;2;4;14;13;1;1;6;4;29.456880148
1;20151001022859;2;4;14;09;1;1;6;5;29.565406206
1;20151001031170;2;2;14;09;1;2;6;4;45.051317221
1;20151002035478;2;2;14;13;1;5;6;4;69.374862506
2;20151001022854;2;4;14;09;2;1;6;3;46.626722175
1;20151001019034;2;2;14;13;1;1;6;3;320.06650432
1;20151001031116;2;2;14;13;1;1;1;5;65.382239468
1;20151001031101;2;2;14;09;2;1;6;3;102.29317698
1;20151001031100;2;2;14;04;1;1;1;5;181.39083451
1;20151001031099;2;2;14;09;1;1;6;4;136.18944541
1;20151001022819;2;4;14;09;1;1;6;3;62.077135754
1;20151001031084;2;2;14;13;1;1;6;6;135.68953333
1;20151001031082;2;2;14;09;1;1;1;4;136.18944541
1;20151002019034;2;2;14;13;1;1;6;3;320.06650432
1;20151002018952;3;2;14;98;0;1;6;1;133.07176308
1;20151002018942;2;2;14;13;1;1;6;3;225.41923082
1;20151001022772;2;4;14;09;1;1;6;4;62.077135754
1;20151001030983;2;2;14;09;2;1;6;4;135.28479234
1;20151001030970;2;2;14;09;1;1;6;3;180.11329185
1;20151002018622;2;2;14;09;1;1;6;4;136.18944541
1;20151002018573;2;2;14;09;1;1;6;4;144.12753204
1;20151002018569;2;2;14;09;5;1;6;3;108.25554873
1;20151002018566;2;2;14;09;1;2;6;3;144.12753204
1;20151002018556;2;2;14;09;1;2;6;5;144.12753204
1;20151001030927;2;2;14;09;1;1;6;4;94.231168984
1;20151002018298;2;2;14;09;1;2;6;4;144.12753204
1;20151002018297;2;2;14;09;1;1;6;4;144.12753204
1;20151002018279;2;2;14;09;2;1;6;4;108.25554873
1;20151002018271;2;2;14;09;1;1;6;3;144.12753204
1;20151001030862;2;2;14;09;1;1;6;4;65.623122978
1;20151001018980;3;2;14;98;0;2;6;1;78.210581088
1;20151001030855;2;2;14;09;1;1;6;5;65.623122978
2;20151002018154;2;2;14;09;6;1;6;4;12.962250704
1;20151001030853;2;2;14;09;1;1;6;5;65.623122978
1;20151001030847;2;2;14;09;1;1;6;5;65.623122978
1;20151001030846;2;2;14;09;2;1;6;5;49.290146625
1;20151001030828;2;2;14;09;2;1;6;4;102.29317698
1;20151001030817;3;2;14;98;0;1;1;1;87.745295823
1;20151001018959;2;2;14;13;1;2;6;4;202.51610081
1;20151001018956;3;2;14;98;0;1;6;1;133.07176308
1;20151001018952;3;2;14;98;0;1;6;1;133.07176308
2;20151001015022;3;3;14;10;0;1;1;1;431.06691603
1;20151001018942;2;2;14;13;1;1;6;3;225.41923082
2;20151002016656;2;2;14;01;2;1;6;4;123.63089118
2;20151001030647;2;2;14;16;7;3;6;6;40.059372538
1;20151001022424;2;2;14;01;2;1;6;6;13.308623874
2;20151001017093;2;2;14;09;1;2;6;3;143.9543793
1;20151001022374;3;2;14;98;0;1;6;1;112.90754935
1;20151002013711;2;2;14;10;8;1;6;3;52.388370984
1;20151002012840;2;2;14;10;8;4;6;4;39.01390475
1;20151001018723;2;2;14;16;8;4;6;4;169.9383048
1;20151002012659;2;2;14;08;8;3;6;4;115.03773431
1;20151001022193;2;2;14;01;1;2;6;5;147.2085877
1;20151002011883;2;2;14;09;1;1;6;3;151.37871551
2;20151001029160;2;2;14;16;1;1;6;4;81.627060519
2;20151001029063;2;2;14;09;1;1;6;4;332.14669268
1;20151001018643;2;2;14;13;1;1;6;3;135.68953333
2;20151001029062;2;2;14;09;1;1;6;4;332.14669268
1;20151001022074;2;2;14;09;1;1;6;5;64.365027466
1;20151001018622;2;2;14;09;1;1;6;4;136.18944541
2;20151001016656;2;2;14;01;2;1;6;4;123.63089118
1;20151002010737;2;2;14;12;1;1;6;5;418.21170382
2;20151001028887;3;3;14;16;0;1;1;1;205.80900387
1;20151001018589;2;2;14;09;1;2;6;4;180.11329185
2;20151001028804;2;2;14;13;8;4;6;6;102.97627163
2;20151001028802;2;2;14;13;1;1;1;4;136.59564258
2;20151001028789;3;2;14;98;0;5;0;1;89.755939966
2;20151001028787;2;2;14;13;1;1;6;4;136.59564258
2;20151001016645;2;2;14;01;9;1;6;4;193.7051412
2;20151001028777;2;2;14;13;8;4;6;6;152.67216884
2;20151001028762;2;2;14;13;1;1;6;3;136.59564258
1;20151001018576;2;2;14;09;6;1;6;3;108.25554873
1;20151001018573;2;2;14;09;1;1;6;4;144.12753204
2;20151001028748;3;2;14;98;0;5;0;1;89.755939966
1;20151001018572;2;2;14;09;1;1;6;5;144.12753204
1;20151001018570;2;2;14;09;8;1;6;5;108.25554873
2;20151001028720;2;2;14;09;1;1;6;4;94.231168984
1;20151001018569;2;2;14;09;5;1;6;3;108.25554873
1;20151001018568;2;2;14;09;1;1;6;4;144.12753204
2;20151001028693;2;2;14;09;1;2;6;3;136.18944541
1;20151001018566;2;2;14;09;1;2;6;3;144.12753204
1;20151001018565;2;2;14;09;1;1;6;4;144.12753204
1;20151001018564;2;2;14;09;1;1;6;5;144.12753204
1;20151001018563;2;2;14;13;1;1;6;5;143.59848154
1;20151001018561;2;2;14;09;1;1;1;4;144.12753204
1;20151001018560;2;2;14;09;1;1;6;5;144.12753204
1;20151001018559;2;2;14;09;1;1;6;4;144.12753204
1;20151001018557;2;2;14;09;1;2;6;4;89.149536615
1;20151001018556;2;2;14;09;1;2;6;5;144.12753204
1;20151001018555;2;2;14;09;1;2;6;4;144.12753204
2;20151002009163;2;2;14;09;5;1;1;4;55.2831898
2;20151002009064;2;2;14;02;7;4;6;5;172.73625668
2;20151002009030;2;2;14;13;2;4;6;5;133.19852022
2;20151001016605;2;2;14;12;6;5;6;6;299.73335466
2;20151001016579;3;2;14;98;0;5;0;1;191.04129309
2;20151001016576;2;2;14;01;1;5;6;4;184.73146937
2;20151002007894;2;2;14;09;1;1;6;2;91.000366937
2;20151001016575;2;2;14;13;1;2;6;4;397.58936244
2;20151002007504;2;2;14;10;8;3;6;6;169.9383048
2;20151002007389;3;2;14;98;0;5;0;1;87.352036901
2;20151002005649;3;3;14;10;0;1;1;1;431.06691603
2;20151002005385;2;2;14;09;1;1;6;5;162.34330687
2;20151002005368;2;2;14;09;8;1;6;6;108.25554873
1;20151002005166;2;2;14;04;1;1;6;5;103.97561138
2;20151002004443;3;3;14;01;0;1;1;1;884.87380315
2;20151002003117;3;3;14;04;0;1;1;1;431.06691603
2;20151002002830;2;2;14;09;1;1;6;3;136.18944541
1;20151001018395;2;2;14;09;1;1;6;3;136.18944541
2;20151002001846;2;2;14;01;1;1;6;5;71.192382991
2;20151002001797;2;2;14;13;1;1;6;5;69.374862506
2;20151002001795;3;2;14;98;0;5;0;1;45.585685434
2;20151002001732;2;2;14;09;1;1;6;4;418.77082098
2;20151002001713;2;2;14;09;1;1;6;3;151.37871551
2;20151002001691;2;2;14;09;5;1;1;3;314.54271348
1;20151001018305;2;2;14;09;1;1;6;4;144.12753204
1;20151001018300;2;2;14;13;1;1;6;6;143.59848154
